key	ko
e4acaefdd4	응, 이제 됐어.%b
e4b92ff4b0	이런！\n다리가 끊겨 버렸어！%b
e5074a454a	여기서 안으로 갈 수 있어%b
e525beba66	타타라는 【아마츠의 거울】을 꼈다%b
e52e6db3e4	수정 기둥 탓인가？%b
e5493f5241	매번 감사！\n다른 것도 사시겠어요？
e54cf35f6b	하지만 이 정도 규모의 지진을\n일으킬 수 있는 건・.%b
e56f4993ab	７인위원회는 쓰러뜨렸을 텐데,\n여전히 이곳의 몬스터들은,%b
e594cfddf8	그렇게 많이는 못 드시잖아요.%b
e59e9aac07	분명 이게 말라카이트야！%b
e5caf38d6c	우선, 싸움에 있어서는,\n높은 곳에 있는 쪽이 유리해.%b
e5ccbc4de4	이쪽으로 빠져도,%b
e5da205dfa	다들！\n
e5dfd805ca	정말, 마치 잠들어 있는 것 같아%b
e6310fced3	%z진짜,\n이럴 때만 협력하고 말이야・.
e6390cc39b	뭐, 일종의 미신이지만, 잠들어 있는\n식신이 내는 정신적인 파동, 이게\n괴물들에게는 쾌적한 모양이야.%b
e63db9e18b	사도아도,인 거야？\n그거,저주의 말 아냐,인 거야？！%b
e6655111f4	우훗☆\n결혼을 전제로 친구부터인 거야,인거네%b
e666f56810	이 수정 기둥 탓인가・？%b
e66d822473	여러분,부디 이겨 주세요！\n온 세상 생명을 지키기 위해！%b
e6725b496d	%z먼 이는 소문 들으라！\n가까운 이는 눈으로 보라！\n우리, 거대한 악을 이겼도다！
e6799c6291	이놈만 이기면\n드래군 성을 되찾는 거네！%b
e6b10f930c	・부탁한다.%b
e6d1571653	해냈다, 열렸다！%b
e6e903ded9	저기가, 사막의 출구예요.\n그 너머에는 유적이 있다고 들었어요.%b
e70bdcc6a6	둘이 만난 지 얼마 안 됐어도\n사랑의 깊이론 안 지는 거야,냥！%b
e7121d58a3	저기다！%b
e715390025	거기도 미끄러우니 조심해%b
e721631740	내가 배신자라고 불리는 건,\n네가 신경 쓸 일이 아니야.%b
e728397cee	%H%m1%V100［%m0챠챠%m1］%V0%m0\n
e72b48e54a	어라？\n아쉽지만 돈이 부족한 것 같은데요.
e7652a85d3	여기에 물 넣으면 되는 거네,인 거야%b
e775bdeeff	애당초, 우리가 한 게 아니니까\n괜찮아！%b
e77bc7e143	%z시끄러워！\n얼른, 나즈나 굴로 돌아가버려！\n가끔은, 놀러 가줄 테니까！
e77e786bbd	특히 그놈은 강적이야.\n조심해.%b
e783983ebf	도움이 될 만한 건\n없는 것 같네.%b
e7a62e2b4a	옆에 소화용 물이 가득 찬 통이\n있다니까,%b
e7cdc7ca15	%z자, 돌아가자・。\n우리가 태어난 곳으로！
e7f61bbdd4	\n뮤 님, 뭘 팔아주시겠어요？
e80d5517ec	저건 ７인위원회！%b
e81c4ebb4a	하지만, 방심하지 마,뮤！%b
e83a3d7d28	러스티는 【호라이의 구슬】을 꼈다%b
e841d055f7	팔코！%b
e86c3ea347	히바리는 잘 지내고 있으려나 거구나・%b
e86ec66f21	여기에는 뭔가 장치가 있을 듯하다%b
e898393bee	나즈나는 【아마츠의 거울】을 꼈다%b
e8a19a56c6	저 계단 위에는 뭔가 있을 것 같군.%b
e8a3192045	일단 마을로 돌아가서,\n장비를 갖추는 편이,\n살아남을 가능성도 늘겠지.%b
e8a56652c0	카달의 잔당이다！\n정면으로 돌파하자！%b
e90e1924cd	팔 만한 물건은 하나도 없잖아.\n늙은이라고 얕보는 게로군・.
e9113c74c6	근데 괜찮을까？\n유서 깊은 건물을 이렇게 해도？%b
e91691995c	여기에 물 넣으면 되겠지%b
e93a526a88	근데,그쪽서 매듭지으면\n이쪽 세계도 원래대로 돌아오는 거지？%b
e9507d6e3b	뮤, 카오스의 힘의 영향을,\n더 이상 이쪽 세계에 퍼지지 않도록,\n저희가 해보겠습니다.%b
e954489d4c	근데, 문제는 그것뿐만이 아니지？%b
e958ee1669	이건, 참,\n엄청 단단한 광물이네요.%b
e975fe1f48	아스카까지！\n어째서,이런 애랑 계약하는 거야！%b
e97ea71d6b	오, 빛을 내고 있구먼・.\n이건 익시즈에서 본 거랑 똑같군.%b
e99b6acb63	７인위원회님께 대드는 레지스탕스 놈！%b
e9b9840599	・천재지변이다.%b
e9cc95a944	알고 있어・.%b
e9dd3fd28b	쓸데없는 걸 베어 버렸군・.%b
e9e23ae5c8	보검은 단단히 박혀서\n빠질 것 같지 않군.%b
e9e962af0c	「%nS」를 사도 되는 거야？\n진짜 괜찮아？
e9f1b3d46f	활로 공격할 땐 높은 곳서 낮은 곳을\n노리는 게 유리하다%b
ea04b2d2fa	그런 거라면, 나한테 맡겨！\n공짜로 야마타이까지 태워다 줄게！%b
ea4f6376b4	여기에는 【호라이의 구슬】이\n딱 맞게 들어가게 돼 있어%b
ea6282a536	할 텐가,안 할 텐가\n그럼,상품인 %SG일세%b
ea73de08c7	설마・하기야.%b
ea89183e40	자, 나즈나가 동료가 된 이상,\n여기 있을 필요는 없지.%b
ea9f523858	좋아, 히가타에 가서,\n디아네 씨를 만나자！%b
eab1ebd338	오셨습니까요.\n무슨 볼일이신가요？
eadb129c4f	아니. 갈만오브를 넘기는 일, 있을\n수 없다.%b
eae2d86a9e	팔 만한 물건은 없는 것 같은데요？
eaf8cf419c	팔코도 기뻐할 것이오！%b
eafd0c07cd	자, 또 밟았네.\n앞으로 2번이에요.%b
eb0e892b96	마법구는 안 부수는 편이 좋겠어요.\n카오스 힘이 풀리면 곤란하니까요.%b
eb13a393ad	매번 감사！\n다른 것도 파시겠어요？
eb32e37123	・더 이상 아무도,\n죽게 할 수 없어・！%b
eb472b21f0	여기에 갈만오브가 있으면, 익시즈가\n부활한다는 걸 아는 거다～ 제！%b
eb67a00072	어머～, 잘 알고 있잖아, 인 거야！%b
eb75616d7e	이 문을 열면,\n카무이코탄 사람들을\n구해낼 수 있어！%b
ebb3f67a74	좋아, 내보내줄게.%b
ebbcb0cbaf	뭐,적을 쓰러뜨리고 나서\n찾아도 늦지 않을 거야%b
ebd0c7d8d2	나로선 모르겠지만, 시라나미라면,\n이 문을 여는 방법을 알지도 몰라.%b
ebe10617da	이건, 내가 카달에 갔을 때의\n카오스게이트지.%b
ec049a6786	으윽！%b
ec13492b1f	아-, 얼버무렸어-！%b
ec188e4978	으윽！\n아, 아프다～제.%b
ec3d188871	다시 설명을 들을까요？
ec4c1b8efb	저, 뮤 님, 파실 물건이 없으신 것 같은데요.
eca923c1cc	으하하하하하,\n아쉽게 됐군.%b
ecacdf3552	좋아,\n관문 너머로 동료를 찾으러 가자！%b
ecbde40cee	드디어, 이 앞이 세이료카쿠,인 거야%b
ecbf998c63	여기에 갈만오브를 놓는 거다～ 제！%b
ecc868ab1e	그리고・.%b
eccfed94a8	이 앞이 세이료카쿠였지.\n좋아, 긴장을 늦추지 말고 가자.%b
ecd180dfd1	오？\n이 고목,당장 쓰러질 듯한데%b
ecdd7efc14	잠깐 기다려.%b
ece54c5885	냐냐냣！\n다리가 놓였다냥, 다냥！%b
ece84243ec	여기는 옛날부터 괴물들의 소굴이었어.%b
ecf892a62c	으음．．．\n무거운 문이에요%b
ed11789f6b	봐！\n엄청, 큰 산이야・！%b
ed14b12f7e	뭔가 쓸모가 있을지도 몰라,\n일단 챙겨두자.%b
ed19ad33ac	결계동의 봉인 해제에 필요한 물건이,\n이걸로 전부 모였네.%b
ed22daf494	%H%m1%V100［%m0미즈타마%m1］%V0%m0\n
ed40f2fce5	아마츠의 거울은\n이미 설치되어 있지요.%b
ed474bdedd	좋아, 한번 밀어볼까！！%b
ed48276027	곤란한걸,\n앞으로 갈 길이 안 보이는데%b
ed5114784f	조금씩 움직이는 것 같아요%b
ed7a8cc2a5	그건 그렇고,\n얼음에 갇혀 있는 것 같은데,\n아스카, 무슨 방법 있어？%b
ed93e0dc26	식신이 사람들에게 미움받는 건,\n그게 원인이야.%b
edb429024e	↓↓↓이벤트 그거↓↓↓
edba17fa66	%z좋아,이번엔 이긴다！
edbbba577b	이런,여기에 끼울 만한 물건은\n안 가지고 있는 것 같은데%b
ede8c0f6d6	시라나미 동료로 넣을까？
edf769f25e	라니, 우후후후.\n사실은 그림책에서 읽은 거지만요.%b
ee01e505dd	나즈나는 날 수 있어서 괜찮지만,\n여기서 발을 헛디디면\n큰일인 거야！%b
ee1a15471c	%z그래！\n그럼, 갈만오브는,\n드래군 왕가가 맡아두마.
eea4076d65	그래서\n뇌까지 근육인 야만인은 싫은 거예요！%b
eea52e7c32	잘못해서 카오스의 힘이\n풀려나면 안 되니까.%b
eec09957ab	카달과 싸우는 사람들을 모아서\n갈자드에게 도전하면,%b
eecc5e7f80	어라？\n아쉽지만 돈이 부족하신 것 같아요, 뮤 님.
eecf159097	어이어이, 그렇게는 못 들지.\n관두시죠, 관두시죠.
eed24c01db	여기에 뭔가 장치가 있을 듯한데,\n지금은 취할 방법이 없군・%b
eee34e010e	뭐, 뭐지？%b
ef2a46d1a0	조심해！\n미끄러지면 다치는 걸론 안 끝나！%b
ef61618491	뮤 님,\n부디 마음을 굳게 가지세요.%b
ef737588c1	정말 있었다니・.%b
ef8e29a860	요정 루나가\n알려준 거다～제！%b
ef96ec1147	그것도 그렇군.\n여기서 이러쿵저러쿵해봤자 소용없지.%b
efa4845ca0	아아！%b
efb22adc20	용이 되면,\n강 속에 있는 적이 있는 곳까지,\n날아갈 수 있어！%b
efdcdab778	근처에 마을 있으면\n뭔가 알 수 있을지도 몰라%b
f003bed7ad	고향 일은 걱정하지 마.\n나에게 맡겨줘.%b
f02d87d267	이상한 눈으로 보지 마！\n러스티 변태！！！%b
f05ed83a44	허, 뭔가, 신비로운 곳이군.%b
f06693064f	용케도 이렇게 잡다한 사람들을\n한데 다룰 수 있군요.%b
f06711cb22	으음・. 아무래도, 그냥 동굴이라고는\n생각되지 않네%b
f08310f26c	아버님의 영혼을,\n해방시켜드려야 해！%b
f085cdc731	%z이쯤에서 작별을 고할게！\n안녕, 뮤！
f086be008a	이렇게 높은 곳에서 미끄러져 떨어지면\n그냥은 안 끝나겠지%b
f0db9cce76	여러분,서둘러 주세요！\n우리에게 남겨진 시간은 얼마 없습니다%b
f0dc749083	이런,이런,아쉽군요%b
f0f3cdcffb	%z그렇게 정해졌으면, 앞으로의 항해에\n대해, 다 같이 이야기해 보자고！
f0fb007837	다들・？！%b
f11171bac1	이렇게 공주님의 얼굴을\n뵙고 있으니,\n또 한층 아름다워지신 것 같군요.%b
f12bd92524	그래비티 너머에\n익시즈가 있다는 건가・.%b
f14292aceb	그리 많이 드실 수 있어요！？\n무리하지 마세요,뮤 왕녀님
f168ab5699	여기가 카카루크란・。%b
f1845c8d3c	하아・。%b
f19fe67141	카칼클랜으로 갑니까？
f1c02d87c6	어, 왜 그래, 뮤？%b
f1e408d4b2	이건, 나조차도 못 지나가겠네.%b
f1fa97aeaa	%z뮤 공주님！\n무사하십니까！！
f216599ae1	한꺼번에 위로 못 가니까\n조심하는 거야！%b
f25862967b	계획・？\n대체 무슨 소리냐！%b
f266bdb301	%z과분한 말씀・.
f27cd9b84a	다시 한번,그래비티 사람들의 얘기를\n자세히 들어보면,\n뭔가 알 수 있을지도 모르겠군%b
f281a5e050	자, 잠깐 기다려봐,%b
f28c948a5a	문에 치사한 장치를 해놨군%b
f2a80cfb43	이 반짝이는 방식은 익시즈에서 본\n것과 매우 흡사한 듯하다.%b
f2b8c10c9a	어이 어이,뭘 그렇게 과장해%b
f2ba5b9278	%z끝났네・.
f2ca1ccf9e	%z잘 있어, 뮤！\n행복해야 해！
f2d0cb00a6	카달 놈들이\n제멋대로 굴었나 보군.%b
f30c18a617	좋아, 그럼 시작해 볼까. 다들,\n양동이 목적이라는 걸 잊지 마！%b
f319410100	뭔가가 모셔져 있었던 것 같아.\n호쇼인 같은 걸까？%b
f3252d586a	살짝 밀면, 분명 쓰러질 것이오.%b
f3780796b5	용서 못해요！%b
f38105b0bb	응.\n정말 야마타이까지 왔구나・。%b
f3a58ccefe	%z에엣！\n이렇게 대단한 배를\n정말로 받아도 되는 거야！？
f3bcb7c7cd	이, 이봐, 왜 말이 없는 거야.%b
f3e1551d27	역시, 갈자드의 짓이었군！\n・끔찍한 짓을！%b
f4026c7359	아아, 그 금속으로 무기를 만들면,\n
f40985cbac	이런, 카달의 생존자다～제～！\n
f411fabe32	다들, 잠깐만 기다려줘.%b
f420717383	이런 곳에서\n시간을 낭비할 때가 아닌데.%b
f49a557ef2	음,이 몸의 뷰티풀하고 원더풀한\n육체 비침을 방해하는군～제！%b
f4a08f0c39	이봐 이봐,\n네가 먼저 말 꺼낸 거잖아？%b
f4a64483f8	게다가, 닌자 저택을 무너뜨린 이상,\n관문의 수비도 허술해졌을 거다.%b
f4e27131b9	무사시 할아버지도,아버지도\n식신을 부리고 있었으니까%b
f4ebe11907	리그로드 대륙에 원군을 보낸다 해도,\n야마타이는 이미 카달에게\n제압당해버렸고, 말이지.%b
f4f887dedf	신경은 쓰이지만・%b
f52e33ebc4	나즈나랑 아스카가 힘을 합치면,\n갈자드 따위\n간단히 해치워 버리는 거야！%b
f547af4624	마을 사람들은,다들 드래군 왕가를\n신뢰하고 사모해요%b
f552e7af60	언젠가, 평화로워지면,\n시험해볼게요.%b
f563f6df27	그때까지는,\n조금 더 강해져 있어주시면\n좋겠군요.%b
f5734c5f1a	７인위원회 놈들이\n차원의 문에 손을 댄 탓인가？%b
f5919f4ca8	몇 가지 주의사항이 있으니\n일단 들어보게.%b
f59e0bd66a	아, 이가 마을이란 건,\n시노비라는 전사들의 고향이야.%b
f5abfb5009	본 적 없는 적들뿐이네.%b
f5c3391945	애로우스톤을 입수했습니다.%b
f5c898b8a3	만약 발을 헛디디면,\n그냥은 안 끝날 거야.%b
f5e13a3172	여전히 이곳의 몬스터들은,\n카오스의 힘의 영향을\n받고 있는 것 같다・.%b
f5e70b58cb	음성 볼륨
f5ec99ff9a	소생은 알 수가 없소.%b
f5fb080241	요즘, 전쟁이 있는 것도 아니고,\n참으로 태평성대라,\n세상이 무탈해서 다행입니다요.%b
f6011e0013	갈만오브가 있는 곳에\n짐작이 안 간다면,%b
f605cee2c5	쿠리카라멸망후
f61981ad21	어서 오세요, 여러분.%b
f62b12005e	여기엔 【호라이의 구슬】이\n딱 맞게 들어가게 돼 있잖아%b
f6331d8583	몇 번을 올라도 힘드네\n세이료카쿠 가는 길은！%b
f6382f9231	비탈길이 있는 거구나.\n각개격파당하지 않게 조심하는 거구나%b
f6383fb9ef	카오스게이트
f67bd2bbb3	여긴 카달군 관문인 걸\n알고 이러는 거냐！？%b
f690bd0255	이곳 오르트마와 마찬가지로,\n배를 이용한 장사로 북적인다더라.%b
f69f41d10d	내 일 따위 상관없다！\n세계를 구하거라・앙주！%b
f6cffa1df0	여기가, 서쪽 숲이야.%b
f6de5cfa0d	하지만, 그런 걸 하고 있을 때는\n아니에요.%b
f6e3eb6f3a	친하게 지냈다고 하니\n힘이 되어주지 못하는 게 미안하다%b
f7015fb00d	다리가 놓였다%b
f7089b7aa8	%z그 여자가 싫어지면,\n언제든지, 나즈나를,\n데리러 와줘, 인 거야인 거야！
f70ae9aade	%H%m1%V100［%m0신상%m1］%V0%m0\n
f718a878c8	해냈다！%b
f720df70aa	그～리고 말이야,날 쓰러뜨리는 건\n불가능하니까～.%b
f7298bd556	・에헷☆%b
f72b64e930	그럼, 그때 다시 오자.%b
f73935ceb2	%z러스티 주제에 나한테 의견을 내다니,\n건방지다구！
f747dade5a	다가가면 쾅이라니까！\n이 녀석들은 조심하라니까.%b
f7516c4db0	잘 오셨습니다, 뮤 왕녀님.\n생각보다 일찍 도착하셨군요.%b
f75175f43d	시라나미가 괜찮다면,\n동료가 되어주지 않을래？%b
f788135808	%z그것보다, 이거 어쩔 거야.\n이 익시즈 호 말이야.
f78f4ddb53	・그나저나, 신경 쓰이는군.%b
f792463336	아,혹시 여기엔 【아마츠의 거울】이\n딱 맞게 들어가게 돼 있는 거 아냐？%b
f79b0b4637	이 사냥꾼이 네놈들을\n포포론 주민들처럼 숙청해주마！%b
f79d0fbe9b	알아！\n알고는 있지만・.%b
f7cc938126	으・.\n여긴 대체・？%b
f7ef223185	타국 원군 요청을\n막기 위함일 것이오%b
f7f767703d	이가 최강의 시노비 집단\n「츠키구미」 두목이다%b
f8101f8b9f	카무이코탄의 신령이시여\n부디,동료들에게 축복을！%b
f8104146a0	집중공격을 받지 않도록 조심하자.%b
f83008ee8e	요정 루나가\n알려준 것이다～제～！%b
f8459b8746	별로～☆%b
f84cdc23f2	감사하기 그지없소.\n그밖에 파실 것이 있소이까？
f89933b17e	오, 다리가 놓였는걸.%b
f8c7ac0a09	아, 근데, 수정 기둥이라는\n신기한 건축물이 있어서,%b
f8ebae4ccb	몇 번이고,「조사한다」할 수밖에%b
f8f6e14be3	카달의 잔당이야！\n다들, 신중하게！%b
f904461620	이럴 땐,근처 마을이나 도시에서\n옛이야기에 밝은 노인께\n얘기를 들으면 좋을 거예요%b
f915e4e6d4	%z좋네・！\n내가 배를 몰고・.
f92ce1ca43	차원의 문이 닫혀 버린 우리에게\n도망칠 곳은 없어！%b
f94da24ba4	해냈다, 열렸어！%b
f964aab23f	%z안녕, 시라나미！
f96847eb6f	잠깐,조용히 좀 해줄래？ 자물쇠 따는\n건 소리와 손끝 감각이 중요해%b
f98ebca2f1	천재인 나님한텐 아무것도 아니지만\n일반인들에겐 좁은 곳이다～제！%b
f9d5e1b065	아무래도, 먼저 바닥의 장치를\n살펴보는 편이 좋을 것 같네요.%b
f9f7de4110	진짜인지 아닌지 조사만이라도 해볼까%b
f9fe22fb9d	손님들, 벌써 시련의 미궁에\n도전해 보셨소？%b
fa1df80437	탈출할까요？
fa2011417f	맡겨 두라고.%b
fa4fa0613f	아, 참참, 내 본체가 아니라\n분신을 쓰러뜨려버리면,%b
fa69711ad3	자, 아스카의 동료를 도우러 가자！%b
fa771780eb	뭐가 안정인가요%b
faad2081c4	히바리가 행복하게 살 수 있는 세상을\n되찾기 위해서라도,\n쓰러뜨려야 하는 거예요.%b
fab58615f0	아스카는 【호라이의 구슬】을 꼈다%b
fabbbf2800	설마, 또, 야마타이에서 겐유사이가\n쳐들어왔다는 건 아니겠지. %b
fabca5dab0	이런 곳에서\n발이 묶일 수는 없어요.%b
fac121275c	그런 짓 안 했잖아！%b
fac7c802be	세이료카쿠는 이 앞이야,있는거야\n빨리 마을 사람들 구하는거야,인거야%b
face21086f	이곳에 묻혀 있는 것은 아닐까\n생각하고 있었던 듯합니다.%b
fae22d63fb	걱정되는 거야！%b
faedf8322b	사람도 땅도 없는 세상에서\n뭘 지배하겠다는 거야！%b
